ID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Reference,Flaechengewicht (kg/m2),Density (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,GWPtotal (A1),GWPtotal (A1-A3),GWPtotal (A2),GWPtotal (A3),GWPtotal (A4),GWPtotal (A5),GWPtotal (B1),GWPtotal (B2),GWPtotal (B3),GWPtotal (B4),GWPtotal (B5),GWPtotal (B6),GWPtotal (B7),GWPtotal (C1),GWPtotal (C2),GWPtotal (C3),GWPtotal (C4),GWPbiogenic,GWPfossil,GWPtotal
b86a3de0-e1cf-4812-bb25-0a7c1e1b042d,Finger protection systems - athmer oHG - Protective profiles on the hinge side,"'Komponenten von Fenstern und Vorhangfassaden' / 'Zubehör für Fenster, Fassaden, Türen und Tore' / 'Fingerschutzsysteme'",'EN 15804+A2',DE,athmer oHG,EPD-FSS-87.0,1,m,,,,1.03,,,0.00227,,8.79,,,0.0319,0.21,,,,,,,,0.0,0.00891,0.16,0.00156,-0.0805163,9.28064,9.20237
e8f279e9-d72d-4645-bb33-5651d9ec07c0,Fire Damper BSK-RPR,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen','DIN EN 15804+A2' / 'ISO 14025',DE,SCHAKO Ferdinand Schad KG,EPD-SCA-20200193-IBA1-DE,1,pcs.,,6.827,,,,6.827,,,20.7,,,0.177,0.112,,,,,,2.84,,0.00574,0.0115,1.17,0.0369,0.0017857,25.0742,25.05314
f9fae4d4-7db1-4403-8e70-f050e4b5b3b4,Fire protection curtain - Effertz Tore GmbH - Fiberflam TR,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',DE,Effertz Tore GmbH,EPD-FVH-79.0,1,qm,29.55,,,,,,0.0,,127.49,,,3.39,17.4,,0.15,0.0,0.0,0.0,3.62,0.0,0.0,0.33,2.25,0.0215,-1.479627,156.3822,154.6515
9e80d12f-6eba-490c-be4a-dddfd1351282,Fire protection curtain - Effertz Tore GmbH - Fiberflam iso6 Sa,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',DE,Effertz Tore GmbH,EPD-FVH-79.0,1,qm,55.02,,,,,,0.0,,273.86,,,5.59,18.5,,0.15,0.0,0.0,0.0,3.64,0.0,0.0,0.61,5.57,0.0777,-0.73936,308.5001,307.9977
ab6eab9d-0c74-4a72-9dae-da4daab94f97,Fire protection curtain - Effertz Tore GmbH - SC420,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',DE,Effertz Tore GmbH,EPD-FVH-79.0,1,qm,18.95,,,,,,0.0,,259.52,,,2.49,17.5,,0.15,0.0,0.0,0.0,3.62,0.0,0.0,0.21,3.61,0.0138,-0.306622,287.6942,287.1138
7175573d-ee7f-4dd2-996f-9d4232ed43da,Fire protection element - EAS Technischer Brandschutz GmbH - Fire protection housing,'Gebäudetechnik' / 'Brandschutz' / 'Schutzsysteme zur Kabel- und Rohrabschottung','EN 15804+A2',DE,EAS Technischer Brandschutz GmbH,EPD-RBE-83.0,1,kg,,,,,,,1.85e-05,,0.3,,,,,,,,,,,,0.0,0.00895,0.12,0.0153,-0.0262217,0.45433,0.44425
e1252a7f-ea97-4045-b93f-0a9269969e74,Fire protection element - EAS Technischer Brandschutz GmbH - Revision closures,'Gebäudetechnik' / 'Brandschutz' / 'Schutzsysteme zur Kabel- und Rohrabschottung','EN 15804+A2',DE,EAS Technischer Brandschutz GmbH,EPD-RBE-83.0,1,kg,,,,,,,,,0.27,,,,,,,,,,,,0.0,0.00895,0.12,0.0153,-0.6183217,1.01433,0.41425
46635ffd-4fff-4284-b84a-2e6c77a2f267,Fire protection panel door - Effertz Tore GmbH - EI30 Firewall,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',DE,Effertz Tore GmbH,EPD-FST-79.0,1,qm,58.7,,,,,,0.0,,115.45,,,5.7,14.9,,0.15,0.0,0.0,0.0,3.62,0.0,0.0,0.65,3.88,0.0965,-1.61997,145.6695,144.4465
5a9fdc28-f958-4723-9056-0bb7729e8dc1,Fire protection panel door - Effertz Tore GmbH - EI90 Firewall,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',DE,Effertz Tore GmbH,EPD-FST-79.0,1,qm,83.6,,,,,,0.0,,166.84,,,7.8,14.9,,0.15,0.0,0.0,0.0,3.64,0.0,0.0,0.93,5.14,0.17,-1.50938,200.74,199.57
9d3f6b78-fff7-48ce-83e5-d8e7716671b5,Fire protection roller shutter door - Effertz Tore GmbH - Ferroflam RI319,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',DE,Effertz Tore GmbH,EPD-FRT-79.0,1,qm,77.6,,,,,,0.0,,184.5,,,7.54,19.2,,0.15,0.0,0.0,0.0,3.62,0.0,0.0,0.86,5.04,0.1,-1.92401,222.7,221.01
35e17d79-ee4a-4f66-839d-f7f2fd797600,Fire protection roller shutter door - Effertz Tore GmbH - Ferroflam RI921,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',DE,Effertz Tore GmbH,EPD-FRT-79.0,1,qm,154.9,,,,,,0.0,,563.93,,,15.0,37.6,,0.15,0.0,0.0,0.0,3.62,0.0,0.0,1.72,9.58,0.2,-1.54911,632.95,631.8
7f39809a-407d-41cc-b0e7-c7e67faff54b,Fire resistant glass F30,"'Komponenten von Fenstern und Vorhangfassaden' / 'Zubehör für Fenster, Fassaden, Türen und Tore' / 'Feuer-/Rauchschutzsysteme'",'EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,38.82,,,,,,,,56.3976057,,,,,,,,,,,,,0.1952673,,0.7709849,0.1214817,57.1770068,57.3638579
3489c0eb-415f-4dc8-8c2d-b276f6efebc6,Five-layer laminated timber board (generic),'Holz' / 'Holzwerkstoffe' / '3- und 5-Schichtplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,472.0,,,,,,,-638.6440679,,,,,,,,,,,,,1.6076056,790.18033,,1.4415363,149.7331818,153.1438677
f65e5435-939e-4b4b-8ea7-03f3fba3c290,Flanges and butt welded fittings,'Metalle' / 'Stahl und Eisen' / 'Stahlprofile','DIN EN 15804+A2' / 'ISO 14025',DK,INDURA,EPD-IND-20230122-CBC1-EN,1,kg,,,,,,,,,5.687146,,,,,,,,,,,,0.0,0.0041805,0.022061,0.0003076,0.0198083,5.6878778,5.7136951
d6299563-2b60-48d8-b759-9b5167f9d950,Flashing EDN,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','DIN EN 15804+A2' / 'ISO 14025',RER,VELUX Group,EPD-VEL-20220114-CBB2-EN,1,qm,3.59,,0.08,,,,,,23.040011,,,,,,,,,,,,0.0,0.0109231,0.7291513,0.0,-2.6906726,26.4531024,23.7800853
b5dd5111-c72a-4895-abea-5ba39c0f746f,Flashing EDW,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','DIN EN 15804+A2' / 'ISO 14025',RER,VELUX Group,EPD-VEL-20220113-CBB2-EN,1,qm,5.18,,0.08,,,,,,28.7529027,,,,,,,,,,,,0.0,0.0157694,7.2084404,0.0,-2.138404,38.0983028,35.9771125
e94dbfcc-56f2-4e55-8e0e-c2e8a2b576ae,Flat glass - Bundesverband Flachglas e.V - Float glass,'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,Bundesverband Flachglas e.V.,M-EPD-FEG-001000,1,qm,2.5,,0.001,,,,0.0,,3.06,,,0.33,0.019,0.0,0.00483,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0446,0.0334,0.0025653,3.51797,3.52223
1fd9f4eb-e087-49ba-a09d-a5f9f7162c42,Flat glass - Bundesverband Flachglas e.V - Insulating glass unit double structure,'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,Bundesverband Flachglas e.V.,M-EPD-VMG-001000,1,qm,21.21,,0.032,,,,0.0,,14.35,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197,1.48,0.0217,-0.004095,16.072,16.0714
c07b71e8-111b-4093-b8d8-a521c03c0c99,Flat glass - Bundesverband Flachglas e.V - Insulating glass unit triple structure,'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,Bundesverband Flachglas e.V.,M-EPD-VMG-001000,1,qm,31.34,,0.108,,,,0.0,,57.01,,,4.05,0.45,0.0,0.00483,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.5,0.42,-0.0033277,63.70481,63.81483
f7f14041-760f-4984-b5ae-e5f0033f384e,Flat glass - Bundesverband Flachglas e.V - Laminated safety glass,'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,Bundesverband Flachglas e.V.,M-EPD-VMG-001000,1,qm,31.63,,0.014,,,,0.0,,65.4,,,4.09,0.16,0.0,0.00483,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2.02,0.42,0.2761223,72.13771,72.47483
a835bc20-b9fe-4112-bf74-32caa85712c8,"Flat glass - Bundesverband Flachglas e.V - Thermally toughened safety glass, heat soaked thermally toughened safety glass and heat strengthened glass",'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,Bundesverband Flachglas e.V.,M-EPD-FEG-001000,1,qm,2.5,,0.001,,,,0.0,,4.74,,,0.32,0.0681,0.0,0.00483,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0446,0.0334,0.0713153,5.15895,5.24133
e39ded2d-dd75-492a-8a24-be3e2403adf2,Flat glass - PRESS GLASS SA - laminated safety glass,'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,PRESS GLASS Holding SA,EPD-FEV-61.0,1,qm,12.92,,0.006,,,,0.0,,21.25,,,0.0443,0.0404,0.0,0.00386,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.51,0.0231,0.1811176,21.69222,21.87336
9b7f821b-e6db-450b-b23e-e41f1feab9e0,Flat glass - PRESS GLASS SA - thermally toughened safety glass,'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,PRESS GLASS Holding SA,EPD-FEV-61.0,1,qm,15.96,,0.006,,,,,,11.18,,,0.19,0.00495,0.0,0.000129,0.0,0.0,0.0,0.0,0.0,0.0,0.00188,0.0388,0.0254,0.0394861,11.387568,11.441159
4e6d12b9-af77-451e-a69b-d9cb499e650d,Flat glass ? PRESS GLASS Holding SA ? Float glass,'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','EN 15804+A2',RER,PRESS GLASS Holding SA,EPD-FEV-61.0,1,qm,10.0,,0.004,,,,0.0,,4.85,,,0.2,0.0972,0.0,0.000129,0.0,0.0,0.0,0.0,0.0,0.0,0.00188,0.0388,0.0254,0.0484011,5.156498,5.213409
3a29b318-f4cb-411b-b13e-8565adae20e7,Flat roof fastening systems,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',RER,EJOT BAUBEFESTIGUNGEN GmbH,EPD-EJO-20210059-IBD1-DE,not available,,,,,,,,,,0.491,,,,,,,,,,,,0.00256,0.000658,0.000255,0.00174,0.0,0.496186,0.496213
413ba0ce-2a78-44e2-89d2-d9adfd4e492c,Flat solar collector,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,18.27,,,,,,,,95.5602342,,,,,,,,,,,,,0.1709721,1.0011239,0.1905977,-0.1140548,96.9710768,96.9229279
b7b7c6be-122f-48d9-b1c2-9b81a6b7e95c,Flax fibre fleece,'Dämmstoffe' / 'Flachsfaser' / 'Vlies','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,38.0,,,,,,,64.0657684,,,,,,,,,,,,,0.1464411,76.0705547,,58.9266979,81.3476037,140.2827642
036793bc-4027-4299-8f63-e2565bde9858,Float glass in construction: EUROFLOAT,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Sonstige Fenster','DIN EN 15804+A2' / 'ISO 14025',RER,Glas Trösch Holding AG,EPD-GLS-20230184-IBB2-DE,1,qm,10.0,,0.004,,,,,,9.8252567,,,,,,,,,,,,,0.0515032,0.2163175,0.0601769,0.2007085,10.001147,10.1532543
368476df-7ee1-4559-8fe8-dfdfefa69781,Floor spring BTS 65,'Komponenten von Fenstern und Vorhangfassaden' / 'Antriebssysteme' / 'mechanisch','DIN EN 15804+A2' / 'ISO 14025',CN,dormakaba International Holding GmbH,EPD-DOR-20220165-CBA1-EN,1,pcs.,,,,,4.1,,,,11.8398301,,,0.1699142,0.1063354,,,,,,,,0.0,0.0175627,0.0119473,0.0019783,0.009726,12.1296676,12.147568
4f99181e-1b4d-43a2-8ae0-cd0d68f778d6,Fluorescent lamp T5-14W,'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,0.2111079,,,,,,,,,,,,,0.0004528,0.0,0.0035504,0.002975,0.2120243,0.2151111
8c93b1c6-1076-41cc-a4a3-24e5fac256a1,Fluorescent lamp T5-28W,'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,0.3436719,,,,,,,,,,,,,0.0008853,0.0,0.0062705,0.0049377,0.3456899,0.3508277
f3cadb1a-4b24-4c97-92e5-ce122716805f,Fluorescent lamp T8-18W,'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,0.2670892,,,,,,,,,,,,,0.000606,0.0,0.004396,0.0036334,0.2683149,0.2720912
d1e8a149-7d1f-4e81-b845-fe1f230e3a7a,Fluorescent lamp T8-36W,'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,0.4429569,,,,,,,,,,,,,0.0011922,0.0,0.0083365,0.0065153,0.4457096,0.4524856
31b3765c-c538-4657-ac6f-cbaa920ed70d,Fluorescent lamp socket T8-18W (LFL),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,1.1638148,,,,,,,,,,,,,0.0043723,0.1732104,0.0007514,0.0015664,1.3396572,1.3421489
27b1b323-93ff-4ae1-b098-e75a240ef345,Fluorescent lamp socket T8-36W (LFL) (LFL),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,4.9849038,,,,,,,,,,,,,0.018274,0.0,0.0029839,0.002278,5.0012762,5.0061617
9b619143-9ea3-4573-9839-b6ebd75c71a1,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,80.0,,,,,,,45.0184799,,,0.8679552,10.3955889,-1.4809,,,,,,,,0.6091156,0.2200443,,0.0603785,55.6915643,55.6302839
7091503e-34e5-44cd-9acb-7c2f16f6097f,Foam glass insulation material,'Dämmstoffe' / 'Schaumglas' / 'Platten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,165.0,,,,,,,2.3909691,,,,,,,,,,,,,0.0050307,,0.0196279,0.0005595,2.4132984,2.4156278
a0978051-8b63-44ea-973c-cc9340887458,Foil for green roof,'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,1.13,,,,,,,,3.8093533,,,,,,,,,,,,,0.0052493,3.7031416,,-0.0309293,7.5456867,7.5177442
befef99c-63b2-47cf-aecd-8f39f499c582,Folding door system 50 / 50E,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',GLO,KONE Corporation,EPD-KON-20230579-CBA2-EN,1,pcs.,,,,,223.03,,,,505.077,,,1.951,23.2,,,,,,0.0,,0.0,0.934,33.525,1.447,1.5,564.305,566.134
c4d1acf6-8a7e-4c8d-a800-c950dc3090a9,Folding door system FFT FLEX Green,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',GLO,dormakaba International Holding GmbH,EPD-DOR-20230070-CBA2-EN,1,pcs.,,,,,223.03,,,,505.077,,,1.951,23.2,,0.0,,,,0.0,,0.0,0.934,33.525,1.447,1.5,564.305,566.134
e79c0209-9df4-41b0-a449-01cc40ee37a2,Forging stock,'Metalle' / 'Aluminium' / 'Gussteile aus Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,Aluminium-Werke Wutöschingen AG & Co. KG,EPD-AWW-20230487-IBA2-DE,1,kg,,2699.0,,,,,,,3.1983834,,,,,,,,,,,,0.0,0.0030297,0.0,0.0023925,0.0056089,3.1974486,3.2038056
78b0d28b-3fe2-463a-825c-9af8e4548e23,Frame Profiles for Doors - heroal-Johann Henkenjohann GmbH & Co. KG - door (EN 15804+A2),'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2',DE,heroal-Johann Henkenjohann GmbH Co. KG,EPD-AFT-38.0,1,m,,,,2.62,,,,,25.71,,,0.63,0.15,,11.82,0.0,0.0,21.6,0.0,0.0,0.0,0.17,1.67,0.0022,0.426348,61.2922,61.7522
22185222-4f46-4180-b940-46f23408057e,Frame Profiles for Windows - heroal-Johann Henkenjohann GmbH & Co. KG - lifting-sliding elements (EN 15804+A2),'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2',DE,heroal-Johann Henkenjohann GmbH Co. KG,EPD-AFT-38.0,1,m,,,,2.9,,,,,27.24,,,0.69,0.14,,3.07,0.0,0.0,23.06,0.0,0.0,0.0,0.19,2.23,0.00244,0.3603667,56.22234,56.62244
9f5180f4-6f40-4bca-8202-29b1d4665525,Frame Profiles for Windows - heroal-Johann Henkenjohann GmbH & Co. KG - windows (EN 15804+A2),'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2',DE,heroal-Johann Henkenjohann GmbH Co. KG,EPD-AFT-38.0,1,m,,,,2.63,,,,,24.04,,,0.63,0.12,,6.76,0.0,0.0,20.05,0.0,0.0,0.0,0.17,1.95,0.00222,0.3542379,53.34062,53.72222
cf347228-891b-44a6-89c5-a5a6a76713dc,Frame profiles for façades - heroal-Johann Henkenjohann GmbH & Co. KG - C50 (EN 15804+A2),'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2',DE,heroal-Johann Henkenjohann GmbH & Co. KG,EPD-AFA-38.0,1,m,,,,4.7,,,,,23.41,,,0.65,0.24,,11.3,0.0,0.0,16.88,0.0,0.0,0.0383,0.18,0.82,0.0211,0.251504,53.1296,53.5394
63337ca7-c023-4ec6-963e-2e2af96fdcc3,Fundermax m.look high pressure laminate panels,'Komposite' / 'Systembauteile' / 'Innenwände','DIN EN 15804+A2' / 'ISO 14025',AT,Fundermax GmbH,EPD-FMX-20210204-IBC1-DE,1,qm,13.0,1800.0,0.00724,,,,,,25.4433545,,,,,,,,,,,,0.0,0.0395643,0.0,0.421538,-0.1963068,26.0822246,25.9044567
38b91399-b79d-491a-b172-2343d7b65c0d,Furnace bottom ash,'Mineralische Baustoffe' / 'Zuschläge' / 'Kraftwerksnebenprodukte','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,1300.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0
0c5b9283-7cd1-4bb5-9028-05bd9f3704de,GLAPOR cellular glass boards,'Dämmstoffe' / 'Schaumglas' / 'Platten','DIN EN 15804+A2' / 'ISO 14025',DE,GLAPOR Werk Mitterteich GmbH,EPD-GLP-20230179-CBA2-EN,1,m3,,120.0,,,,,,,97.3461192,,,6.2122391,1.9941485,,,,,,,,0.0,6.2122391,0.705224,0.7221228,0.0970123,113.9508083,113.1920926
5dd08fc1-0bba-4b6b-9ca0-1692ab2b088e,GLAPOR cellular glass gravel,'Dämmstoffe' / 'Schaumglas' / 'Granulat','DIN EN 15804+A2' / 'ISO 14025',DE,GLAPOR Werk Mitterteich GmbH,EPD-GLP-20230178-CBA2-EN,1,m3,,138.5,,,,,,,38.7464824,,,7.1699593,0.2440602,,,,,,,,0.2440602,7.1699593,0.0,0.83345,0.028469,55.38893,54.4079713
59d7db4b-b4bc-4274-a509-c041ec002990,GRG board EN / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20160303-IBE1-DE,1,qm,10.8,,0.0125,,,0.093,,,3.0769073,,,0.1622174,0.001431,,,,,,,,0.0,0.0678997,0.1310519,0.0,0.0670318,3.5828347,3.4395073
5618a4e7-1f60-4205-9869-30c2e9fad094,GYPSUM PLASTER/Tool,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210317-IBE1-DE,1,kg,,1050.0,,,,,,,0.144,,,0.013,0.00012,,,,,,,,0.0006388,0.006,0.0,0.015,0.0009201,0.1787541,0.1787588
6b75bee7-b123-423e-acff-1cf446864415,Galvanized Structural Steel,'Metalle' / 'Stahl und Eisen' / 'Stahlprofile','DIN EN 15804+A2' / 'ISO 14025',RER,Give Steel A/S,EPD-GIV-20220239-IBA1-EN,1000,kg,,7850.0,,,,,,,1040.0,,,8.39,0.658,,,,,,,,0.658,8.47,23.3,0.0,3.1199,1072.636,1081.476
42de525f-7c48-4722-b503-6f423b39b4f4,"Galvanized steel profile (electric arc furnace route, high scrap content)",'Metalle' / 'Stahl und Eisen' / 'Stahlprofile','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,7850.0,,,,,,,1.4586591,,,0.009217,,,,,,,,,0.0003021,0.0042601,0.0,,0.0039534,1.4677927,1.4724383
889e2819-01be-4aa4-b7d3-d19e01e75c02,Galvanized steel screws,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,3.461258,,,,,,,,,,,,0.0003294,0.0046454,0.0,,0.0076394,3.4571653,3.4662328
98471e41-8d40-4f09-8b08-af2a8489f6cf,Gas Combined heat and power unit (500 kW),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,7500.0,,,,41508.7175437,,,,,,,,,,,,1.2106621,32.8667375,1747.2689152,,28.2139488,43226.4841829,43290.0638584
ce333ecb-6cad-441c-9dae-70966acf9333,Gas condensing boiler 20-120 kW (upright unit),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,1125.3851351,,,,,,,,,,,,,3.0806483,43.820983,2.1787742,5.0037204,1168.3330935,1174.4655406
e3eca408-0e59-4bec-aecb-0af7bb5454bc,Gas condensing boiler < 20 kW (upright unit),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,626.0462103,,,,,,,,,,,,,1.4454362,20.4611482,1.7524309,3.2074555,645.8785115,649.7052257
4691706a-aed0-4463-aa29-fa517dd807ae,Gas condensing boiler < 20 kW (wall unit),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,202.4059176,,,,,,,,,,,,,0.4673312,6.6156719,0.5668157,1.0372133,208.8183116,210.0557364
fe91b985-60da-45dc-b3fd-29b9e632d49f,Gas condensing boiler120-400 kW (upright unit),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,3291.7415793,,,,,,,,,,,,,10.609627,151.4446957,3.1387964,12.0997377,3441.4817978,3456.9346984
d343ab95-acd3-4478-8226-62b1554da096,Gas heat pump (air) 20-70 kW,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,373.6857277,,,,,,,,,,,,,1.719043,10.2344094,6.4065195,7.2743076,384.5721646,392.0456997
a4a7ea2e-0b5e-4bae-a458-3baad826211b,Gas low temperature boiler 120-400 kW (upright unit),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,2604.4004591,,,,,,,,,,,,,10.325596,66.5589009,2.9685568,25.0546787,2657.6629307,2684.2535129
230155d8-a5df-4b32-b6e9-46bdbcf526b3,Gas low temperature boiler 20-120 kW (upright unit),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,946.7316505,,,,,,,,,,,,,3.2139416,21.0953267,1.9324753,8.9753991,963.3944225,972.9733941
264c7b26-07cf-4c16-bad7-5d4bb4c3958f,Gas low temperature boiler < 20 kW (upright unit),'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,382.5833382,,,,,,,,,,,,,1.2935206,8.5289,0.7805136,3.6271243,389.3153127,393.1862724
af6a874f-f9af-4d6c-bbab-0e7c5cc95329,Geocomposite,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','DIN EN 15804+A2' / 'ISO 14025',EU-27,TenCate Geosynthetics,EPD-TNC-20200162-CBB2-DE,1,qm,0.361,,0.003,,,,,,1.4048,,,,,,,,,,,,0.0335,0.00109,0.0,0.0253,0.0138219,2.4371778,1.46469
6a341eb0-dc2b-4bbd-889f-cd715767f5ce,Geryon Security Revolving Door,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20220167-CBA1-EN,1,pcs.,,,,,459.0,,,,88.042,,,0.283,8.805,,0.0,,,,197.09,,0.0,0.128,2.13,0.0,5.0190496,3473.308,296.478
